WorkOrderNumber;DateCreated;DatePrinted;ProductNumber;ControlType;ControlPosition;StackPosition;HeadrailType;TrackWidthNumeric;TrackWidthFraction;LouverQty;FinalLouverLengthNumeric;FinalLouverLengthFraction;LouverComponentNumber;LouverComponentDesc;ValanceBaseWidthNumeric;ValanceBaseWidthFraction;ValanceInsert ComponentNumber;ValanceInsertComponentDesc
3454937.002;02/29/2020;12/31/1899;BVT15          ;W;R;R;G98  ;74.0625;74 1/16;24;83.0000;83;68-3771-40     ;3.5X16 CR LKFRST CLPSO COGNAC4;75.8750;75 7/8;68-3771-40     ;3.5X16 CR LKFRST CLPSO COGNAC4
3454948.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;79.8125;79 13/16;26;94.5000;94 1/2;68-9300-40     ;3.5X16 CR CROWN CANDELABRA 4;81.6250;81 5/8;68-9300-40     ;3.5X16 CR CROWN CANDELABRA 4
3454962.001;02/29/2020;03/02/2020;BVT15          ;B;R;R;G98  ;92.9375;92 15/16;30;81.5000;81 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;93.5000;93 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4
3454971.001;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;79.4375;79 7/16;26;82.5000;82 1/2;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3';80.0000;80;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3'
3454971.002;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;66.4375;66 7/16;22;82.5000;82 1/2;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3';67.0000;67;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3'
3455008.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G85  ;62.7500;62 3/4;20;78.9375;78 15/16;02549-72       ;3.5" COMPASS DUE NORTH;63.0000;63;02549-72       ;3.5" COMPASS DUE NORTH
3455021.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G85  ;76.7500;76 3/4;25;80.5000;80 1/2;68-3330-41     ;3.5X82.5 LTHS S WHT -2;77.0000;77;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3455039.001;02/29/2020;12/31/1899;BVT15LVR       ;;; ;G85  ;;;17;60.0000;60;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2;;;;
3455058.001;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;104.7500;104 3/4;34;96.5000;96 1/2;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';105.0000;105;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3455058.002;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;166.7500;166 3/4;54;92.5000;92 1/2;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';167.0000;167;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3455058.003;02/29/2020;12/31/1899;BVT15          ;W;L;L;G85  ;63.7500;63 3/4;21;92.5000;92 1/2;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';64.0000;64;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3455058.004;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;71.7500;71 3/4;23;96.5000;96 1/2;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3';72.0000;72;68-6586-40     ;'3.5" X 16'' GROTTO IVORY -3'
3455140.001;02/29/2020;12/31/1899;BVT15          ;W;R;R;G85  ;62.7500;62 3/4;20;82.5000;82 1/2;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2;63.0000;63;68-3895-40     ;3.5X16 CR WNDW WEAVES HEATH -2
3455185.002;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;35.5000;35 1/2;12;59.5000;59 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';35.7500;35 3/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.003;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;35.7500;35 3/4;12;59.5000;59 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';36.0000;36;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.004;02/29/2020;12/31/1899;BVT15          ;B;R;R;G85  ;27.2500;27 1/4;9;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';27.5000;27 1/2;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.005;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;51.2500;51 1/4;18;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';51.5000;51 1/2;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.006;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;27.5000;27 1/2;9;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';27.7500;27 3/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.007;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;77.7500;77 3/4;26;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';78.0000;78;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.008;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;77.3750;77 3/8;26;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';77.6250;77 5/8;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.009;02/29/2020;12/31/1899;BVT15          ;B;R;R;G85  ;81.5000;81 1/2;26;91.2500;91 1/4;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';81.7500;81 3/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.01;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;77.7500;77 3/4;26;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';78.0000;78;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.011;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;119.1250;119 1/8;40;61.2500;61 1/4;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';119.3750;119 3/8;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.012;02/29/2020;12/31/1899;BVT15          ;B;R;R;G85  ;27.3750;27 3/8;9;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';27.6250;27 5/8;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.013;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;75.5000;75 1/2;26;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';75.7500;75 3/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.014;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;27.5000;27 1/2;9;63.5000;63 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';27.7500;27 3/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455185.015;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;85.7500;85 3/4;28;71.7500;71 3/4;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';86.0000;86;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455186.002;02/29/2020;12/31/1899;BVT15          ;B;R;S;G98  ;83.9375;83 15/16;28;59.5000;59 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';84.5000;84 1/2;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3455188.006;02/29/2020;12/31/1899;SMTMVT         ;W;L;L;;;;0;.;;68-3474-40     ;'3.5" X 16'' DUNE TOASTY GREY -3';;;;
3455189.002;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;56.5000;56 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455189.003;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;56.5000;56 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455189.004;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;56.5000;56 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455189.005;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;32.5000;32 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455189.006;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;32.5000;32 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455189.007;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;72.7500;72 3/4;24;32.5000;32 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;73.0000;73;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3455198.002;02/29/2020;12/31/1899;BVT15          ;B;L;L;G98  ;33.9375;33 15/16;11;61.8750;61 7/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;34.5000;34 1/2;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3455198.003;02/29/2020;12/31/1899;BVT15          ;B;L;L;G98  ;33.9375;33 15/16;11;62.1250;62 1/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;34.5000;34 1/2;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3455198.004;02/29/2020;12/31/1899;BVT15          ;B;L;L;G98  ;33.9375;33 15/16;11;62.1250;62 1/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;34.5000;34 1/2;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3455198.008;02/29/2020;12/31/1899;BVT15          ;B;L;S;G98  ;69.9375;69 15/16;24;67.6250;67 5/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;70.5000;70 1/2;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3455198.009;02/29/2020;12/31/1899;BVT15          ;B;L;L;G98  ;70.1875;70 3/16;23;67.6250;67 5/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;70.7500;70 3/4;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3455199.005;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;33.9375;33 15/16;11;68.1250;68 1/8;68-3391-41     ;3.5X82.5 QTM S-SHP CREAM -3;34.5000;34 1/2;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3455199.006;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;33.9375;33 15/16;11;68.1250;68 1/8;68-3391-41     ;3.5X82.5 QTM S-SHP CREAM -3;34.5000;34 1/2;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3455199.007;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;33.9375;33 15/16;11;68.1250;68 1/8;68-3391-41     ;3.5X82.5 QTM S-SHP CREAM -3;34.5000;34 1/2;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3455212.007;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;104.4375;104 7/16;34;101.9375;101 15/16;02672-12       ;3.5 GRASSES HARDWOOD;105.0000;105;02672-12       ;3.5 GRASSES HARDWOOD
3455217.002;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;81.9375;81 15/16;27;86.4375;86 7/16;02574-41       ;3.5" TUVALU CREAM SILK;82.5000;82 1/2;02574-41       ;3.5" TUVALU CREAM SILK
3455248.01;02/29/2020;12/31/1899;BVT15          ;W;L;L;G85  ;82.7500;82 3/4;27;81.5000;81 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;83.0000;83;68-9306-40     ;3.5X16CR DPLX WHT -2
3455294.001;02/29/2020;03/02/2020;BVT15          ;B;L;S;G98  ;139.1875;139 3/16;46;92.1250;92 1/8;68-3397-40     ;3.5X16 QTM S-SHP SHIPWRECK 4;139.7500;139 3/4;68-6875-40     ;3.5X16 EMB QUANTUM SHIPWRECK 4
3455338.001;03/02/2020;12/31/1899;GVT15          ;B;R;R;G98  ;75.4375;75 7/16;25;85.0000;85;68-6799-40     ;3.5X16 CR CHENILLE FILIGREE -2;76.0000;76;68-6799-40     ;3.5X16 CR CHENILLE FILIGREE -2
3455340.001;03/02/2020;12/31/1899;GVT15          ;B;R;S;G98  ;125.4375;125 7/16;42;63.0000;63;68-6693-40     ;'3.5"X16''GRGTOWN-S TWNY -3';126.0000;126;68-6493-40     ;'3.5"X16''CRWN GRGTOWN TWNY -3'
3455352.001;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;39.8750;39 7/8;13;73.5000;73 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;40.0000;40;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3455352.002;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;21.8750;21 7/8;7;73.5000;73 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;22.0000;22;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3455356.001;03/02/2020;12/31/1899;GVT15          ;B;L;S;G71  ;73.3750;73 3/8;24;64.0000;64;68-6950-40     ;3.5X16 PARALLELS MESA -2;73.5000;73 1/2;68-6950-40     ;3.5X16 PARALLELS MESA -2
3455356.002;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;56.8750;56 7/8;20;53.0000;53;68-6950-40     ;3.5X16 PARALLELS MESA -2;57.0000;57;68-6950-40     ;3.5X16 PARALLELS MESA -2
3455359.001;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;116.8750;116 7/8;38;69.5000;69 1/2;68-9112-40     ;3.5X16HOMESPUN II BTTRSCTH -3;117.0000;117;68-9112-40     ;3.5X16HOMESPUN II BTTRSCTH -3
3455359.002;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;69.8750;69 7/8;22;82.5000;82 1/2;68-9112-40     ;3.5X16HOMESPUN II BTTRSCTH -3;70.0000;70;68-9112-40     ;3.5X16HOMESPUN II BTTRSCTH -3
3455360.001;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;63.8750;63 7/8;22;52.5000;52 1/2;68-9303-40     ;3.5X16CR DPLX ALAB -2;64.0000;64;68-9303-41     ;3.5X82.5CR DPLX ALAB -2
3455366.001;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;95.0000;95;02554-70       ;3.5" NETWORK SEASHELL
3455398.001;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;113.7500;113 3/4;37;80.5000;80 1/2;68-3415-40     ;3.5X16 BRUSSELS WILLOW -1;114.0000;114;68-3415-40     ;3.5X16 BRUSSELS WILLOW -1
3455404.001;02/29/2020;03/02/2020;BVT15          ;B;L;L;G98  ;77.4375;77 7/16;25;85.9375;85 15/16;02484-01       ;3.5 BRGHTN TUNDRA BULK;78.0000;78;02484-01       ;3.5 BRGHTN TUNDRA BULK
3455424.001;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;113.0000;113;38;55.0000;55;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;113.2500;113 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3455426.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;45.8125;45 13/16;15;45.3750;45 3/8;68-6697-40     ;'3.5"X16''GRGTOWN-S FLAX -3';;;;
3455426.002;02/29/2020;12/31/1899;BVT15          ;W;R;R;G98  ;45.8125;45 13/16;15;45.3750;45 3/8;68-6697-40     ;'3.5"X16''GRGTOWN-S FLAX -3';;;;
3455441.001;02/29/2020;12/31/1899;BVT15          ;B;R;L;G98  ;88.6875;88 11/16;29;60.2500;60 1/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;89.2500;89 1/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455441.002;02/29/2020;12/31/1899;BVT15          ;B;R;R;G98  ;88.1875;88 3/16;29;60.2500;60 1/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;88.7500;88 3/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455442.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;78.8125;78 13/16;26;82.5000;82 1/2;68-6693-40     ;'3.5"X16''GRGTOWN-S TWNY -3';79.0000;79;68-6493-40     ;'3.5"X16''CRWN GRGTOWN TWNY -3'
3455471.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;95.0625;95 1/16;31;47.3125;47 5/16;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF;95.2500;95 1/4;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF
3455471.002;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;71.0625;71 1/16;23;48.8125;48 13/16;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF;71.2500;71 1/4;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF
3455476.001;02/29/2020;12/31/1899;BVT15          ;B;R;L;G85  ;139.5000;139 1/2;45;91.2500;91 1/4;68-6801-40     ;3.5X16 CR CHENILLE ALUMINUM -2;139.7500;139 3/4;68-6801-40     ;3.5X16 CR CHENILLE ALUMINUM -2
3455481.001;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;75.8125;75 13/16;25;80.5000;80 1/2;68-6643-40     ;3.5X16 SAFARI S MOCCASIN -3;76.0000;76;68-3643-40     ;3.5X16 SAFARI MOCCASIN -3
3455522.005;02/29/2020;12/31/1899;BVT15          ;W;L;L;G98  ;57.9375;57 15/16;19;80.9375;80 15/16;02548-11       ;3.5" ALLURE FOG;58.1250;58 1/8;02548-11       ;3.5" ALLURE FOG
3455544.001;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;80.8750;80 7/8;26;83.5000;83 1/2;68-3612-40     ;3.5X16 RAPTURE BLEACH -2;81.0000;81;68-3612-40     ;3.5X16 RAPTURE BLEACH -2
3455597.002;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;49.3125;49 5/16;16;53.1250;53 1/8;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;50.0000;50;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455597.003;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;27.5625;27 9/16;10;53.2500;53 1/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;28.2500;28 1/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455597.004;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;57.3125;57 5/16;20;53.3750;53 3/8;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;58.0000;58;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455597.005;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;23.5625;23 9/16;8;53.2500;53 1/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;24.2500;24 1/4;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455597.006;03/02/2020;12/31/1899;SSVT15         ;B;R;L;G98  ;67.4375;67 7/16;22;80.7500;80 3/4;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;68.0000;68;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3455611.002;02/29/2020;12/31/1899;BVT15LVR       ;;;;G98  ;;;1;97.0000;97;68-3184-40     ;'3.5" X 16'' DAZZLE ANGORA -2';;;;
3455630.004;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;105.7500;105 3/4;34;96.0000;96;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3';106.0000;106;68-3791-40     ;'3.5" X 16'' TAPESTRY WICKER -3'
3455632.006;02/29/2020;03/02/2020;BVT15          ;W;L;L;G98  ;73.8125;73 13/16;24;80.5000;80 1/2;68-3770-40     ;3.5X16 CR LKFRST CLYPSO WHEAT4;74.0000;74;68-3770-40     ;3.5X16 CR LKFRST CLYPSO WHEAT4
3455632.007;02/29/2020;03/02/2020;BVT15          ;W;L;L;G98  ;72.8125;72 13/16;24;79.5000;79 1/2;68-3770-40     ;3.5X16 CR LKFRST CLYPSO WHEAT4;73.0000;73;68-3770-40     ;3.5X16 CR LKFRST CLYPSO WHEAT4
3455643.002;02/29/2020;03/02/2020;BVT15          ;B;R;L;G85  ;92.1250;92 1/8;30;68.5000;68 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;92.3750;92 3/8;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4
3455643.005;02/29/2020;03/02/2020;BVT15          ;B;L;S;G85  ;92.3750;92 3/8;30;67.8750;67 7/8;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;92.6250;92 5/8;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4
3455643.006;02/29/2020;03/02/2020;BVT15          ;B;R;L;G85  ;100.7500;100 3/4;33;79.5000;79 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;101.0000;101;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4
3455650.002;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;73.7500;73 3/4;24;63.5000;63 1/2;68-6693-40     ;'3.5"X16''GRGTOWN-S TWNY -3';74.0000;74;68-6493-40     ;'3.5"X16''CRWN GRGTOWN TWNY -3'
3455681.001;02/29/2020;03/02/2020;SMTMVT         ;W;L;L;;;;0;.;;68-3056-40     ;'3.5 X 16'' .024 CROWN WHITE -1';;;;
3455748.001;02/29/2020;03/02/2020;BVT15LVR       ;B;;S;G98  ;;;27;43.9375;43 15/16;02484-19       ;3.5 BRGHTN WHITE BULK;;;;
3455776.002;02/29/2020;03/02/2020;BVT15          ;W;L;L;G98  ;80.0625;80 1/16;26;87.9375;87 15/16;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF;80.2500;80 1/4;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF
3455862.001;02/29/2020;03/02/2020;GVT15          ;B;R;R;G71  ;78.3750;78 3/8;25;84.8750;84 7/8;02438-03       ;3.5" SHEFFIELD WINDSOR;;;;
3455874.004;03/02/2020;12/31/1899;SSVT15         ;B;L;L;G71  ;77.8750;77 7/8;25;85.4375;85 7/16;02438-05       ;3.5" SHEFFIELD ECLIPSE;78.0000;78;02438-05       ;3.5" SHEFFIELD ECLIPSE
3455874.005;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G71  ;77.8750;77 7/8;25;82.0000;82;68-9021-40     ;3.5X16 CR STOWE RESORT -2;78.0000;78;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3455920.001;02/29/2020;03/02/2020;GVT15LVR       ;B;; ;G71  ;;;2;84.7500;84 3/4;68-9306-40     ;3.5X16CR DPLX WHT -2;;;;
3455928.001;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;109.6875;109 11/16;36;47.6250;47 5/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3;110.2500;110 1/4;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3455928.002;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G98  ;71.8125;71 13/16;24;73.7500;73 3/4;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3;72.3750;72 3/8;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3455967.001;02/29/2020;12/31/1899;BVT15          ;B;R;S;G85  ;77.2500;77 1/4;26;60.8125;60 13/16;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF;77.5000;77 1/2;02434-13       ;3.5" CROSSWEAVE THATCHED ROOF
3455969.001;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;94.3750;94 3/8;31;80.5625;80 9/16;02672-10       ;3.5 GRASSES MAPLE;94.6250;94 5/8;02672-10       ;3.5 GRASSES MAPLE
3455972.001;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;164.2500;164 1/4;54;82.5000;82 1/2;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;164.5000;164 1/2;68-9307-40     ;3.5X16CR DPLX IVORY -3
3455972.002;02/29/2020;12/31/1899;BVT15          ;B;L;S;G85  ;56.7500;56 3/4;20;80.5000;80 1/2;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;57.0000;57;68-9307-40     ;3.5X16CR DPLX IVORY -3
3455973.001;02/29/2020;03/02/2020;BVT15          ;W;R;R;G85  ;97.7500;97 3/4;32;85.6875;85 11/16;02550-70       ;3.5" PRESCOTT MIRAGE;98.0000;98;02550-70       ;3.5" PRESCOTT MIRAGE
3456027.004;02/29/2020;12/31/1899;BVT15          ;B;R;S;G98  ;103.6875;103 11/16;34;58.8750;58 7/8;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';104.2500;104 1/4;68-6491-40     ;'3.5"X16''CRWN GRGTOWN WHT -3'
3456054.004;02/29/2020;12/31/1899;BVT15          ;B;L;L;G85  ;27.7500;27 3/4;9;45.5000;45 1/2;68-3397-40     ;3.5X16 QTM S-SHP SHIPWRECK 4;28.0000;28;68-6875-40     ;3.5X16 EMB QUANTUM SHIPWRECK 4
3456066.007;02/29/2020;03/02/2020;BVT15          ;B;L;S;G98  ;143.4375;143 7/16;48;66.9375;66 15/16;02434-12       ;3.5" CROSSWEAVE TAHITI;144.0000;144;02434-12       ;3.5" CROSSWEAVE TAHITI
3456066.013;02/29/2020;03/02/2020;BVT15          ;B;R;S;G98  ;143.4375;143 7/16;48;66.9375;66 15/16;02434-12       ;3.5" CROSSWEAVE TAHITI;144.0000;144;02434-12       ;3.5" CROSSWEAVE TAHITI
3456066.015;02/29/2020;03/02/2020;BVT15          ;B;R;R;G98  ;76.1875;76 3/16;25;83.9375;83 15/16;02434-12       ;3.5" CROSSWEAVE TAHITI;76.7500;76 3/4;02434-12       ;3.5" CROSSWEAVE TAHITI
3456129.002;02/29/2020;12/31/1899;BVT15          ;B;R;R;G85  ;62.2500;62 1/4;20;80.7500;80 3/4;68-9021-40     ;3.5X16 CR STOWE RESORT -2;62.5000;62 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3456146.004;03/02/2020;12/31/1899;SSVT15         ;B;L;L;G71  ;71.5000;71 1/2;23;76.0000;76;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2;72.8750;72 7/8;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3456169.001;02/29/2020;03/02/2020;BVT15LVR       ;;;;G98  ;;;1;99.9375;99 15/16;02672-10       ;3.5 GRASSES MAPLE;;;;
3456206.001;03/02/2020;12/31/1899;GVT15          ;B;R;S;G85  ;99.2500;99 1/4;32;71.9375;71 15/16;02438-06       ;3.5" SHEFFIELD WEATHERED;99.5000;99 1/2;02438-06       ;3.5" SHEFFIELD WEATHERED
3456214.001;03/02/2020;12/31/1899;SSVT15         ;W;R;R;G85  ;67.2500;67 1/4;22;79.5000;79 1/2;68-3753-40     ;'3.5"X16'' CR CORNTN ROYL COCH-4';67.5000;67 1/2;68-3753-40     ;'3.5"X16'' CR CORNTN ROYL COCH-4'
